,age,fnlwgt,education.num,marital.status,race,sex,capital.gain,capital.loss,hours.per.week,income
16760,56,357118,13,0,0.0,1,0,0,60,-1
16761,48,167749,9,1,0.0,1,0,0,40,1
16763,25,51201,9,1,0.0,0,0,0,35,-1
16764,40,365986,13,1,0.0,0,0,0,40,1
16765,34,400416,7,0,1.0,0,0,0,45,-1
16766,52,31533,9,0,0.0,0,0,0,40,-1
16767,36,192337,9,0,0.0,0,0,0,40,-1
16768,28,301654,13,0,0.0,1,0,0,40,-1
16769,31,145162,13,1,0.0,0,0,0,60,1
16770,20,88126,10,0,0.0,0,0,0,9,-1
16771,68,165017,9,1,0.0,0,0,0,40,1
16772,35,238342,9,1,0.0,0,0,0,40,-1
16773,32,857532,9,0,1.0,0,0,0,40,-1
16774,64,134378,14,1,0.0,0,0,0,50,1
16775,17,260797,6,0,0.0,1,0,0,23,-1
16776,25,138765,13,0,0.0,0,0,0,20,-1
16777,74,256674,9,0,0.0,1,0,0,25,-1
16778,31,247444,11,1,0.0,0,0,0,40,-1
16779,67,180539,9,1,0.0,0,0,0,10,-1
16780,29,107160,9,0,0.0,0,0,0,40,-1
16781,31,262024,9,1,1.0,0,0,0,40,-1
16782,21,131230,9,1,0.0,0,0,0,37,-1
16783,67,274451,6,1,0.0,0,0,0,16,-1
16784,41,365986,9,0,0.0,0,0,0,40,1
16785,27,204515,13,0,0.0,1,0,0,36,-1
16786,51,99316,8,0,0.0,0,0,0,50,-1
16787,21,206681,7,1,0.0,1,0,0,40,-1
16788,28,268726,9,1,0.0,0,0,0,46,-1
16789,21,275395,10,0,0.0,0,0,0,40,-1
16790,28,383322,11,1,0.0,0,0,0,40,1
16791,29,126822,9,1,0.0,0,0,0,35,-1
16792,39,168355,9,1,0.0,0,0,0,70,-1
16793,21,162667,13,0,0.0,0,0,0,40,-1
16794,43,373403,11,1,0.0,0,0,0,40,-1
16795,28,249362,7,1,0.0,0,0,0,50,-1
16796,31,111567,5,0,0.0,0,0,0,43,1
16797,18,216508,9,0,0.0,0,0,0,30,-1
16799,34,209317,10,1,0.0,0,0,0,40,-1
16800,25,259505,9,0,0.0,0,0,0,40,-1
16801,34,345360,13,1,0.0,0,0,0,40,-1
16802,40,33126,14,1,0.0,0,0,0,50,-1
16803,21,206354,9,0,1.0,1,0,0,35,-1
16804,25,1484705,10,0,0.0,1,0,0,25,-1
16805,21,26410,9,0,0.0,1,0,0,40,-1
16806,19,220901,10,0,0.0,0,0,0,30,-1
16807,49,44671,12,1,0.0,0,0,0,40,1
16808,20,38620,10,0,0.0,0,0,0,20,-1
16809,36,89040,7,1,0.0,0,0,0,47,-1
16810,32,370160,10,0,1.0,1,0,0,40,-1
16811,23,208946,10,0,0.0,0,0,0,32,-1
16812,21,131230,10,0,0.0,0,0,0,10,-1
16813,25,60358,13,0,0.0,0,0,0,40,-1
16814,26,350853,3,0,0.0,0,0,0,40,-1
16815,24,209782,13,0,0.0,1,0,0,40,-1
16816,22,351952,10,0,0.0,1,0,0,20,-1
16817,26,142081,9,1,0.0,1,0,0,40,-1
16818,22,164775,5,0,0.0,0,0,0,40,-1
16819,41,47858,13,1,0.0,0,0,0,40,1
16820,18,404085,9,1,0.0,1,0,0,40,-1
16821,24,218678,13,0,0.0,0,0,0,40,-1
16822,36,321760,13,0,0.0,1,0,0,17,-1
16823,45,185399,14,0,0.0,1,0,0,55,-1
16824,38,409200,10,1,0.0,0,0,0,40,1
16825,38,40077,9,1,0.0,0,0,0,50,1
16826,34,31740,9,0,0.0,0,0,0,40,-1
16827,53,233722,12,0,1.0,0,0,0,40,-1
16828,32,192039,11,1,0.0,1,0,0,40,1
16829,17,222618,7,0,1.0,1,0,0,30,-1
16830,31,194141,9,1,0.0,0,0,0,48,-1
16831,47,80282,16,1,0.0,0,0,0,45,-1
16832,27,166350,9,0,0.0,0,0,0,50,-1
16833,61,60641,10,1,0.0,1,0,0,30,-1
16834,33,124827,9,1,0.0,0,0,0,40,-1
16835,67,105438,9,0,0.0,1,0,0,40,-1
16836,38,85244,13,0,0.0,0,0,0,40,-1
16837,25,120535,9,0,0.0,1,0,0,40,-1
16839,27,247711,9,1,0.0,1,0,0,40,-1
16840,45,380922,9,1,0.0,0,0,0,60,1
16842,23,269687,11,0,0.0,0,0,0,40,-1
16843,48,181758,10,0,0.0,1,0,0,40,-1
16844,61,136787,10,1,0.0,0,0,0,40,1
16845,22,107882,9,0,0.0,1,0,0,20,-1
16846,34,172579,11,0,0.0,1,0,0,40,-1
16847,35,38905,10,0,0.0,1,0,0,50,-1
16848,36,168826,6,0,0.0,0,0,0,40,-1
16849,24,424034,9,0,0.0,0,0,0,40,-1
16850,60,117509,5,1,0.0,0,0,0,40,-1
16851,28,196971,13,0,0.0,1,0,0,43,-1
16852,64,69525,9,0,0.0,0,0,0,20,-1
16853,22,374116,9,0,0.0,1,0,0,35,-1
16854,27,283913,3,0,0.0,1,0,0,65,-1
16855,36,147258,10,0,0.0,0,0,0,60,-1
16856,27,139903,9,0,1.0,1,0,0,30,-1
16857,52,112959,10,0,0.0,1,0,0,40,-1
16858,57,264148,9,1,0.0,0,0,0,45,-1
16860,29,142519,9,1,0.0,0,0,0,40,-1
16861,34,281852,9,0,1.0,0,0,0,80,-1
16862,38,380543,9,0,1.0,1,0,0,30,-1
16863,50,204402,9,1,0.0,0,0,0,84,1
16864,50,192203,7,1,0.0,0,0,0,40,-1
16865,51,199005,13,1,0.0,1,0,0,40,1
16866,17,61838,6,0,0.0,0,0,0,40,-1
16867,25,210095,7,1,0.0,1,0,0,40,-1
16868,19,187352,9,1,0.0,0,0,0,40,-1
16869,43,32451,9,1,0.0,0,0,0,40,-1
16870,18,79443,5,0,0.0,0,0,0,40,-1
16871,27,212622,14,0,0.0,1,0,0,40,-1
16872,39,32650,11,0,0.0,0,0,0,60,-1
16873,44,125461,13,1,0.0,0,0,0,40,1
16874,19,219867,9,0,0.0,1,0,0,35,-1
16875,32,206609,9,0,0.0,0,0,0,40,-1
16876,48,101299,9,1,0.0,0,0,0,40,1
16877,46,29437,12,1,0.0,0,0,0,50,-1
16878,65,87164,7,0,0.0,1,0,0,20,-1
16879,57,146103,13,1,0.0,0,0,0,45,1
16880,48,169324,9,0,1.0,1,0,0,32,-1
16881,27,29523,6,1,0.0,0,0,0,40,-1
16882,21,247075,9,0,1.0,1,0,0,25,-1
16883,20,200967,10,0,0.0,1,0,0,12,-1
16884,51,175985,9,1,0.0,0,0,0,40,-1
16885,29,267661,9,1,0.0,0,0,0,70,-1
16886,65,243858,9,0,0.0,1,0,0,15,-1
16887,20,43587,9,1,0.0,1,0,0,35,-1
16888,47,31339,10,1,0.0,0,0,0,40,-1
16889,17,73145,5,0,0.0,1,0,0,16,-1
16890,38,218184,3,1,0.0,0,0,0,40,-1
16891,38,223237,14,1,0.0,0,0,0,40,1
16892,39,93319,9,0,0.0,1,0,0,4,-1
16893,24,212300,9,0,0.0,1,0,0,38,-1
16894,52,187356,6,1,0.0,0,0,0,41,-1
16895,46,220832,10,1,0.0,0,0,0,58,1
16896,22,211361,13,0,0.0,1,0,0,30,-1
16897,56,134195,14,0,0.0,0,0,0,50,-1
16898,37,218249,7,0,1.0,1,0,0,30,-1
16899,59,70720,13,0,0.0,0,0,0,55,1
16902,48,181758,16,0,0.0,1,0,0,60,1
16903,63,267101,13,1,0.0,0,0,0,60,-1
16904,53,55139,9,0,0.0,0,0,0,10,-1
16905,38,220237,11,1,0.0,0,0,0,40,1
16906,39,101073,12,1,0.0,0,0,0,24,-1
16907,59,69884,15,1,0.0,0,0,0,50,-1
16908,45,201127,9,1,0.0,0,0,0,40,-1
16909,39,164733,10,0,0.0,1,0,0,45,-1
16910,60,129447,9,0,0.0,1,0,0,35,-1
16911,38,32837,13,0,0.0,1,0,0,56,-1
16912,31,200117,9,0,0.0,0,0,0,40,-1
16913,61,219183,13,1,0.0,0,0,0,50,1
16914,66,188842,13,1,0.0,0,0,0,24,-1
16916,68,191288,4,0,0.0,1,0,0,15,-1
16917,32,176185,10,0,0.0,0,0,0,60,-1
16918,25,197728,13,0,0.0,1,0,0,20,-1
16919,43,144778,9,1,0.0,0,0,0,40,-1
16920,26,133373,13,0,0.0,0,0,0,44,-1
16921,66,86010,6,0,0.0,1,0,0,11,-1
16922,31,228873,9,1,0.0,0,0,0,40,-1
16924,56,98361,14,1,0.0,0,0,0,40,1
16925,22,129172,10,0,0.0,0,0,0,16,-1
16926,46,316205,13,1,1.0,0,0,0,40,1
16927,33,226629,10,1,0.0,1,0,0,35,-1
16928,26,180886,14,1,0.0,0,0,0,30,-1
16929,42,69333,13,1,0.0,0,0,0,50,-1
16930,45,213620,9,0,0.0,1,0,0,40,-1
16932,19,223648,7,0,0.0,0,0,0,20,-1
16933,27,179915,13,0,0.0,1,0,0,99,-1
16934,42,112956,9,0,0.0,0,0,0,40,-1
16935,38,187999,13,1,0.0,0,0,0,45,1
16936,44,77313,9,0,0.0,1,0,0,40,-1
16937,36,231948,9,1,0.0,0,0,0,64,1
16939,29,79387,13,0,0.0,0,0,0,50,1
16940,53,133963,9,0,0.0,1,0,0,40,-1
16941,42,177937,13,1,0.0,0,0,0,45,-1
16942,80,173488,10,0,0.0,1,0,0,20,-1
16943,61,183355,7,1,0.0,0,0,0,40,-1
16944,20,289944,10,0,0.0,1,0,0,25,-1
16945,23,62278,9,0,0.0,0,0,0,40,-1
16946,48,110457,10,1,0.0,0,0,0,40,1
16947,24,295763,13,0,0.0,1,0,0,50,-1
16948,71,100063,9,1,1.0,0,0,0,40,-1
16949,49,194962,7,1,0.0,1,0,0,6,-1
16950,39,227597,9,0,0.0,0,0,0,50,-1
16951,22,117606,13,0,0.0,1,0,0,25,-1
16952,67,44774,13,0,0.0,1,0,0,40,-1
16953,18,177648,9,0,0.0,1,0,0,25,-1
16954,38,203482,4,1,0.0,0,0,0,45,-1
16955,50,153931,9,0,0.0,1,0,0,40,-1
16956,56,84774,12,1,0.0,1,0,0,40,-1
16957,23,157127,10,0,0.0,1,0,0,20,-1
16958,26,170786,10,1,0.0,0,0,0,40,-1
16959,32,281030,9,1,0.0,0,0,0,40,-1
16960,27,167405,9,1,0.0,1,0,0,40,-1
16961,43,388849,12,1,0.0,0,0,0,60,-1
16962,31,176998,10,1,0.0,0,0,0,35,1
16963,57,200316,10,1,0.0,0,0,0,40,1
16964,25,160300,13,0,0.0,0,0,0,35,-1
16965,22,236684,11,0,1.0,1,0,0,36,-1
16966,20,247794,11,0,0.0,1,0,0,35,-1
16967,39,279490,10,0,0.0,1,0,0,40,-1
16968,27,280618,14,0,0.0,0,0,0,40,-1
16969,41,248406,9,0,0.0,0,0,0,40,-1
16970,31,226494,13,0,0.0,0,0,0,45,-1
16971,41,220460,12,1,0.0,0,0,0,20,-1
16972,25,108317,13,0,0.0,0,0,0,40,-1
16973,29,147256,12,0,1.0,0,0,0,40,1
16974,22,110371,9,1,0.0,0,0,0,50,-1
16975,62,114060,4,1,0.0,0,0,0,91,-1
16977,44,105862,10,1,0.0,1,0,0,70,1
16978,32,402089,13,1,0.0,1,0,0,2,-1
16979,19,425447,9,0,1.0,1,0,0,40,-1
16980,20,137300,11,0,0.0,1,0,0,40,-1
16981,65,326691,10,1,1.0,0,0,0,40,1
16982,24,275093,9,0,0.0,1,0,0,36,-1
16983,37,112497,14,1,0.0,0,0,0,50,1
16984,43,174491,9,0,1.0,1,0,0,40,-1
16985,38,114835,13,1,0.0,1,0,0,60,1
16986,28,137898,12,0,0.0,1,0,0,35,-1
16987,32,134886,9,1,0.0,1,0,0,40,1
16988,38,193815,14,1,0.0,0,0,0,45,1
16989,33,237833,10,0,0.0,1,0,0,40,-1
16990,42,101593,13,1,0.0,0,0,0,60,1
16991,27,164924,9,0,0.0,0,0,0,40,-1
16992,41,174201,9,0,0.0,0,0,0,40,-1
16993,47,36169,14,1,0.0,0,0,0,60,1
16994,55,144071,7,1,0.0,0,0,0,45,-1
16995,30,180859,10,0,0.0,0,0,0,8,-1
16996,54,221915,10,0,0.0,1,0,0,50,-1
16997,40,26892,13,1,0.0,0,0,0,40,1
16998,21,351084,9,0,0.0,1,0,0,40,-1
16999,34,97306,13,0,0.0,1,0,0,25,-1
17000,30,185027,13,1,0.0,0,0,0,40,1
17001,31,182539,10,0,0.0,1,0,0,45,-1
17002,22,215395,9,0,0.0,0,0,0,37,-1
17003,37,186434,9,1,1.0,0,0,0,40,1
17005,52,346668,14,0,0.0,1,0,0,40,-1
17006,57,412952,10,1,0.0,0,0,0,40,-1
17007,48,167009,10,0,0.0,1,0,0,48,-1
17008,58,316000,9,1,0.0,0,0,0,40,1
17009,35,216256,5,1,0.0,0,0,0,50,-1
17010,40,341835,9,0,0.0,1,0,0,45,-1
17011,30,169841,9,0,0.0,1,0,0,25,-1
17012,26,200681,9,1,0.0,0,0,0,40,-1
17013,46,456956,9,1,0.0,0,0,0,60,-1
17014,26,276075,10,1,1.0,0,0,0,40,-1
17015,50,96657,13,0,1.0,1,0,0,40,-1
17016,22,374313,9,1,0.0,0,0,0,50,1
17018,30,53285,9,1,0.0,0,0,0,52,1
17019,58,104613,12,1,0.0,0,0,0,50,1
17020,17,303317,7,0,0.0,0,0,0,40,-1
17021,19,318822,9,0,0.0,1,0,0,40,-1
17022,29,375078,4,1,0.0,1,0,0,40,-1
17023,20,232799,9,0,1.0,1,0,0,25,-1
17024,30,210851,10,1,0.0,0,0,0,40,-1
17025,47,213745,10,0,0.0,1,0,0,45,-1
17026,51,204447,10,1,0.0,0,0,0,45,1
17027,26,318934,6,1,0.0,0,0,0,40,-1
17028,24,237386,10,0,0.0,0,0,0,42,-1
17029,44,182629,14,0,0.0,0,0,0,24,-1
17030,43,144778,9,1,0.0,0,0,0,50,1
17031,35,117166,13,0,0.0,0,0,0,50,-1
17032,41,171550,9,1,0.0,0,0,0,40,1
17034,54,284952,6,0,0.0,1,0,0,43,-1
17035,62,96099,9,0,0.0,0,0,0,40,-1
17036,45,198759,16,1,0.0,0,0,0,60,-1
17037,30,227886,9,0,1.0,1,0,0,35,-1
17038,32,391874,9,1,0.0,0,0,0,40,-1
17039,23,184370,9,0,0.0,1,0,0,40,-1
17040,84,135839,11,0,0.0,1,0,0,14,-1
17041,46,194698,13,0,0.0,0,0,0,60,-1
17042,29,67218,13,1,0.0,0,0,0,40,1
17043,33,205152,11,0,0.0,0,0,0,55,1
17044,23,434467,10,1,0.0,0,0,0,42,-1
17045,63,110150,9,1,0.0,0,0,0,55,1
17046,42,404573,15,0,0.0,1,0,0,40,-1
17048,60,170310,3,1,0.0,0,0,0,40,-1
17049,31,199883,8,0,0.0,0,0,0,40,-1
17050,28,70034,4,0,0.0,0,0,0,40,-1
17051,31,393357,5,1,1.0,0,0,0,48,-1
17052,61,223133,9,0,1.0,1,0,0,40,-1
17053,43,345969,15,1,0.0,0,0,0,50,1
17054,40,195520,10,0,1.0,1,0,0,49,-1
17055,39,257942,9,0,0.0,0,0,0,40,-1
17056,37,269300,10,1,1.0,1,0,0,27,-1
17058,45,232997,10,1,0.0,0,0,0,65,1
17059,30,77266,9,1,0.0,0,0,0,60,-1
17060,30,164190,15,0,0.0,0,0,0,40,-1
17061,51,26832,9,1,0.0,0,0,0,40,1
17062,31,188096,13,0,0.0,1,0,0,72,1
17063,48,369522,13,1,0.0,1,0,0,25,1
17065,31,163890,10,0,1.0,1,0,0,40,-1
17066,19,358631,9,0,0.0,0,0,0,25,-1
17067,50,185354,14,0,0.0,1,0,0,35,-1
17068,33,336061,9,1,0.0,0,0,0,50,-1
17069,25,47011,13,0,0.0,0,0,0,20,-1
17070,30,59496,10,1,0.0,0,0,0,40,-1
17071,23,32950,13,0,0.0,0,0,0,40,-1
17072,24,199555,11,0,0.0,0,0,0,5,-1
17074,38,242559,9,0,0.0,1,0,0,38,-1
17075,52,22428,13,1,0.0,0,0,0,60,1
17076,32,239150,10,0,1.0,0,0,0,40,-1
17077,37,170563,11,0,0.0,1,0,0,32,-1
17078,36,173542,13,1,0.0,0,0,0,40,1
17079,39,286026,13,1,0.0,0,0,0,40,1
17080,49,163229,9,1,0.0,0,0,0,56,-1
17081,40,165726,11,0,0.0,1,0,0,40,-1
17082,42,70055,7,1,0.0,0,0,0,45,-1
17083,35,184655,13,0,0.0,0,0,0,40,-1
17084,39,139906,9,0,0.0,1,0,0,81,-1
17085,32,198211,11,1,0.0,0,0,0,40,-1
17086,22,146540,7,0,0.0,0,0,0,50,-1
17087,53,132304,10,0,0.0,1,0,0,40,-1
17088,25,190916,9,0,0.0,0,0,0,40,-1
17089,17,237272,6,0,0.0,0,0,0,30,-1
17090,44,755858,9,1,0.0,0,0,0,70,1
17091,52,127315,14,1,0.0,0,0,0,40,1
17093,34,184942,7,1,0.0,0,0,0,50,-1
17094,27,267989,10,1,0.0,0,0,0,40,-1
17095,37,188377,9,0,1.0,0,0,0,40,-1
17096,26,340787,9,1,0.0,0,0,0,40,-1
17097,57,169071,9,0,0.0,1,0,0,28,-1
17098,36,151094,11,0,0.0,0,0,0,48,-1
17099,27,122922,13,0,0.0,1,0,0,40,-1
17100,17,151141,7,0,0.0,0,0,0,15,-1
17101,30,136651,3,1,0.0,0,0,0,40,-1
17102,37,177285,11,1,1.0,1,0,0,48,1
17103,31,128016,13,0,0.0,1,0,0,40,-1
17104,23,200318,12,0,0.0,1,0,0,20,-1
17105,32,250354,6,0,0.0,0,0,0,45,-1
17106,58,191069,9,1,0.0,0,0,0,40,1
17107,31,27856,9,0,0.0,1,0,0,8,-1
17108,44,523484,13,1,1.0,0,0,0,40,1
17109,42,196029,13,1,0.0,0,0,0,48,1
17110,45,200471,9,1,0.0,0,0,0,35,-1
17111,20,353195,9,0,0.0,0,0,0,35,-1
17112,35,222868,9,1,0.0,0,0,0,40,-1
17113,50,221791,12,1,1.0,0,0,0,40,-1
17114,56,197114,9,0,0.0,0,0,0,28,-1
17115,48,160220,11,1,0.0,0,0,0,40,1
17116,58,274917,14,0,0.0,1,0,0,15,-1
17117,32,348460,11,1,0.0,0,0,0,50,-1
17118,23,112683,10,0,0.0,1,0,0,12,-1
17119,48,345831,9,0,0.0,0,0,0,40,-1
17120,33,105370,9,0,0.0,0,0,0,70,-1
17121,48,345006,13,0,0.0,1,0,0,45,-1
17123,50,138022,10,1,0.0,0,0,0,40,-1
17124,52,175029,6,1,0.0,0,0,0,35,-1
17125,19,189574,9,0,0.0,1,0,0,30,-1
17126,36,186035,15,1,0.0,0,0,0,30,1
17128,22,105043,10,0,0.0,1,0,0,40,-1
17129,33,248584,10,1,0.0,0,0,0,50,-1
17130,35,200153,14,1,0.0,0,0,0,45,1
17131,50,398625,7,0,0.0,1,0,0,40,-1
17132,43,114043,10,0,1.0,1,0,0,40,-1
17133,29,169544,11,0,0.0,0,0,0,40,-1
17134,56,343849,10,1,1.0,0,0,0,40,-1
17135,24,291578,9,1,0.0,0,0,0,50,-1
17136,46,136162,11,0,0.0,1,0,0,40,-1
17137,48,302612,14,1,0.0,0,0,0,40,-1
17138,65,240166,7,1,0.0,0,0,0,35,-1
17139,44,119281,15,1,0.0,0,0,0,50,1
17140,73,300404,10,1,0.0,0,0,0,6,1
17141,21,82847,10,0,0.0,1,0,0,50,-1
17142,43,287008,14,1,0.0,0,0,0,35,1
17143,21,654141,9,0,1.0,0,0,0,32,-1
17144,30,252646,10,0,0.0,0,0,0,20,-1
17145,54,171924,13,1,0.0,0,0,0,48,-1
17146,19,219742,10,0,0.0,1,0,0,15,-1
17147,55,153788,10,1,0.0,1,0,0,37,-1
17148,20,60639,10,0,0.0,1,0,0,28,-1
17149,53,96062,13,1,0.0,0,0,0,40,-1
17150,51,165614,14,0,0.0,0,0,0,55,1
17151,33,159888,9,1,0.0,0,0,0,40,-1
17152,62,110586,10,0,0.0,1,0,0,40,-1
17153,24,143062,9,0,0.0,0,0,0,30,-1
17154,17,413557,5,0,0.0,1,0,0,40,-1
17155,26,137658,10,0,0.0,1,0,0,45,-1
17156,36,398931,9,0,0.0,0,0,0,40,-1
17157,32,311764,6,1,0.0,1,0,0,35,-1
17158,58,98725,16,1,0.0,0,0,0,50,1
17159,38,140854,13,1,0.0,0,0,0,40,1
17160,26,352768,9,0,0.0,1,0,0,40,-1
17161,45,27184,9,0,0.0,1,0,0,38,-1
17162,72,237229,11,0,0.0,1,0,0,30,-1
17163,27,210313,9,1,0.0,0,0,0,50,-1
17164,38,194538,11,1,0.0,0,0,0,48,1
17165,28,211032,10,0,0.0,0,0,0,40,-1
17166,38,107909,13,1,0.0,0,0,0,40,1
17167,29,136077,9,1,0.0,0,0,0,60,1
17168,28,214689,13,0,0.0,0,0,0,25,-1
17169,70,147558,13,0,0.0,1,0,0,7,-1
17170,40,93793,9,1,0.0,0,0,0,50,1
17171,26,247025,11,0,0.0,0,0,0,40,-1
17172,43,284403,12,1,1.0,0,0,0,60,-1
17173,29,221977,10,1,0.0,1,0,0,40,1
17174,25,339956,10,1,1.0,0,0,0,40,-1
17175,29,161097,9,1,1.0,0,0,0,40,1
17177,31,234500,13,1,0.0,1,0,0,40,-1
17178,51,97005,4,1,0.0,0,0,0,40,-1
17179,18,242615,10,0,0.0,1,0,0,15,-1
17180,36,174938,13,0,0.0,0,0,0,20,-1
17182,48,193775,13,0,0.0,0,0,0,38,1
17183,78,59583,4,1,0.0,0,0,0,25,-1
17184,72,157913,13,1,0.0,0,0,0,17,-1
17185,24,308205,10,0,0.0,0,0,0,40,-1
17186,58,158506,7,1,0.0,0,0,0,16,-1
17187,48,330470,10,1,0.0,0,0,0,30,-1
17188,28,184078,9,0,0.0,1,0,0,40,-1
17189,26,123384,14,0,0.0,1,0,0,40,-1
17190,29,330132,13,0,0.0,1,0,0,60,-1
17191,47,274720,3,1,1.0,0,0,0,40,-1
17192,50,129673,13,0,0.0,1,0,0,50,1
17193,35,205584,3,0,0.0,0,0,0,40,-1
17194,17,327127,7,0,0.0,0,0,0,20,-1
17195,41,225892,10,1,0.0,0,0,0,48,1
17196,37,224886,9,1,0.0,0,0,0,42,-1
17198,56,73684,4,1,0.0,0,0,0,40,-1
17199,23,107452,10,1,0.0,0,0,0,40,-1
17200,33,23871,12,0,0.0,1,0,0,32,-1
17201,79,309272,9,1,0.0,0,0,0,40,1
17202,28,469864,13,0,1.0,0,0,0,40,-1
17203,55,286230,7,0,0.0,1,0,0,20,-1
17204,59,186308,14,1,0.0,0,0,0,50,-1
17205,22,113062,13,0,0.0,1,0,0,40,-1
17207,41,262038,3,1,0.0,0,0,0,35,-1
17208,32,279231,11,1,0.0,0,0,0,40,-1
17209,45,183786,9,0,0.0,1,0,0,35,-1
17210,61,339358,3,1,0.0,1,0,0,45,-1
17211,34,287737,13,0,0.0,1,0,0,40,-1
17212,43,99203,11,1,0.0,0,0,0,40,-1
17213,35,113481,16,1,0.0,0,0,0,60,-1
17214,65,204042,9,0,0.0,0,0,0,20,-1
17215,24,43387,13,1,0.0,0,0,0,55,1
17216,37,99233,9,1,0.0,0,0,0,40,-1
17217,34,313729,10,1,0.0,0,0,0,50,-1
17218,42,99679,9,1,0.0,0,0,0,60,1
17219,18,169745,4,0,0.0,1,0,0,40,-1
17221,31,113543,10,1,0.0,0,0,0,40,1
17222,19,224241,10,0,0.0,1,0,0,20,-1
17224,32,263908,13,1,0.0,0,0,0,40,-1
17225,47,280798,10,1,0.0,0,0,0,40,1
17226,32,203849,10,1,0.0,0,0,0,40,-1
17227,46,62546,16,0,0.0,0,0,0,35,-1
17228,40,197344,13,1,0.0,0,0,0,65,1
17229,36,93225,13,0,0.0,0,0,0,35,-1
17230,33,187560,11,1,0.0,0,0,0,36,-1
17231,23,61743,3,0,0.0,0,0,0,35,-1
17232,21,186648,6,0,0.0,0,0,0,40,-1
17233,40,173321,9,1,1.0,1,0,0,32,-1
17234,53,246820,16,1,0.0,0,0,0,50,1
17235,20,424034,10,0,0.0,0,0,0,15,-1
17236,53,291755,10,1,0.0,0,0,0,72,-1
17237,58,104945,5,1,1.0,0,0,0,60,-1
17238,51,85423,9,1,0.0,0,0,0,55,1
17239,31,214235,9,1,0.0,0,0,0,65,-1
17240,35,278632,9,1,0.0,0,0,0,40,-1
17242,31,143392,10,0,0.0,1,0,0,35,-1
17243,21,277408,10,0,0.0,1,0,0,35,-1
17244,39,336793,14,1,0.0,0,0,0,55,1
17245,51,74660,6,1,0.0,0,0,0,40,1
17246,18,395026,7,0,0.0,0,0,0,12,-1
17247,32,171215,10,0,0.0,0,0,0,48,-1
17248,56,121362,13,0,0.0,1,0,0,32,-1
17249,35,409200,12,0,0.0,0,0,0,40,-1
17250,63,268965,8,0,0.0,1,0,0,40,-1
17251,61,136262,9,1,0.0,0,0,0,50,1
17252,23,141323,10,0,0.0,0,0,0,40,-1
17253,52,108083,14,1,0.0,0,0,0,50,1
17254,19,82210,9,0,0.0,0,0,0,50,-1
17255,33,400943,14,1,0.0,0,0,0,50,1
17256,35,308489,13,1,1.0,0,0,0,50,-1
17257,35,187053,9,0,0.0,1,0,0,60,1
17258,38,75826,15,1,0.0,1,0,0,40,-1
17259,23,413345,13,0,0.0,1,0,0,60,-1
17260,22,356567,11,0,0.0,0,0,0,60,-1
17261,20,223811,9,0,0.0,0,0,0,40,-1
17262,19,159313,9,0,0.0,0,0,0,40,-1
17263,47,250170,9,1,1.0,0,0,0,40,1
17264,59,135617,7,1,0.0,0,0,0,40,-1
17265,38,187346,9,0,0.0,1,0,0,40,-1
17266,36,108103,9,1,0.0,0,0,0,50,-1
17267,27,255476,3,0,0.0,0,0,0,40,-1
17268,24,68577,11,1,0.0,0,0,0,40,-1
17269,35,155961,9,0,1.0,1,0,0,35,-1
17270,22,264102,10,0,1.0,0,0,0,39,-1
17271,37,167777,9,1,0.0,0,0,0,52,-1
17272,28,199998,9,0,0.0,1,0,0,25,-1
17273,55,199856,9,1,0.0,1,0,0,50,-1
17274,29,189765,3,1,0.0,1,0,0,40,-1
17275,32,193042,13,1,0.0,0,0,0,44,-1
17276,66,222810,10,0,0.0,1,0,0,35,-1
17277,47,162595,10,1,0.0,0,0,0,45,-1
17278,23,208826,13,0,0.0,1,0,0,40,-1
17279,50,120190,14,0,0.0,1,0,0,45,-1
17280,40,27242,9,1,0.0,0,0,0,84,-1
17281,28,309196,13,0,0.0,1,0,0,40,-1
17282,43,240698,13,1,0.0,0,0,0,40,1
17283,36,411797,13,0,0.0,1,0,0,35,1
17284,25,178843,13,0,0.0,1,0,0,15,-1
17285,42,136177,10,0,0.0,1,0,0,38,-1
17286,35,243409,10,1,0.0,0,0,0,40,-1
17287,34,164748,9,1,0.0,0,0,0,40,-1
17288,50,24185,13,1,0.0,0,0,0,38,1
17289,30,167476,10,1,0.0,0,0,0,60,-1
17290,44,106900,14,1,0.0,0,0,0,44,1
17291,52,53497,11,1,0.0,0,0,0,40,-1
17292,35,335704,12,1,0.0,0,0,0,60,-1
17293,36,211022,11,0,0.0,0,0,0,40,1
17295,39,67433,13,0,0.0,1,0,0,40,-1
17296,25,458549,2,1,0.0,0,0,0,96,-1
17297,26,190469,13,0,0.0,0,0,0,40,-1
17298,20,195411,9,0,1.0,1,0,0,20,-1
17299,20,216889,10,0,0.0,0,0,0,40,-1
17300,70,336007,3,1,0.0,0,0,0,20,-1
17301,26,167350,9,0,0.0,0,0,0,50,-1
17302,24,241857,10,0,1.0,1,0,0,35,-1
17303,48,125892,13,1,0.0,0,0,0,40,1
17304,62,272209,9,0,1.0,1,0,0,99,-1
17305,48,175221,9,1,0.0,0,0,0,40,-1
17306,52,180195,13,1,0.0,0,0,0,40,1
17307,25,38090,13,0,0.0,0,0,0,44,-1
17308,58,310085,3,1,0.0,0,0,0,40,-1
17309,40,118686,13,0,0.0,1,0,0,45,-1
